Employee ID,Salary,FirstName,LastName,DateOfJoining,DateOfTermination,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
45508,45234.85,Grant,York,11-Feb-21,28-Jun-23,Production Technician II,Patrick Garner,grant.york@bilearner.com,BPC,Active,Part-Time,Zone A,Part-Time,Involuntary,Minute accept the must.,Production       ,Field Operations,21-02-1965,MA,Laborer,Female,1509,Black,Married,Exceeds,2
45509,52880.81,Sienna,Bullock,31-Dec-22,,Production Technician II,Miguel Whitehead,sienna.bullock@bilearner.com,SVG,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,Splicing,20-12-1944,MA,Technician,Female,26670,Hispanic,Widowed,Needs Improvement,3
45510,52192.51,Tyree,Parsons,21-Oct-21,,Production Technician I,Heather Michael,tyree.parsons@bilearner.com,TNS,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,General - Con,15-10-1961,MA,Groundman,Female,68175,White,Widowed,Fully Meets,3
45511,39053.46,Lyric,Solomon,14-Jul-23,16-Jul-23,Production Technician II,Allen Mckinney,lyric.solomon@bilearner.com,SVG,Active,Full-Time,Zone A,Full-Time,Retirement,Night official cut director seven.,Production       ,Project Management - Con,19-10-1997,MA,Manager,Female,60616,Other,Divorced,Fully Meets,3
45512,94357.3,Raegan,Stanton,18-Feb-21,,Production Technician I,Bonnie Myers,raegan.stanton@bilearner.com,BPC,Active,Contract,Zone C,Temporary,Unk,,Production       ,Technology / It,19-02-1967,MA,Cio,Female,62937,Black,Widowed,Fully Meets,3
45513,48985.6,Moshe,Copeland,16-Apr-22,20-Apr-23,Production Technician I,Brittney Stone,moshe.copeland@bilearner.com,NEL,Active,Full-Time,Zone A,Part-Time,Resignation,Example see table the.,Production       ,Field Operations,18-10-1973,MA,Laborer,Female,59966,Asian,Married,Fully Meets,4
45514,48422.88,Audrina,Williams,25-Oct-22,,Production Technician I,Tracey Scott,audrina.williams@bilearner.com,CCDR,Active,Contract,Zone A,Temporary,Unk,,Production       ,Field Operations,09-01-1942,MA,Tower Hand,Female,40461,Other,Widowed,Needs Improvement,5
45515,47351.85,Kenna,Simon,03-Jul-21,,Director of Sales,Katherine Morgan,kenna.simon@bilearner.com,NEL,Active,Full-Time,Zone A,Temporary,Unk,,Sales,General - Con,15-07-1970,MA,Laborer,Male,31784,Hispanic,Widowed,Fully Meets,4
45516,57701.78,Kiley,Wagner,10-Jun-22,14-Feb-23,Area Sales Manager,Andrea Dean,kiley.wagner@bilearner.com,EW,Active,Part-Time,Zone B,Full-Time,Involuntary,Force way bank trade.,Sales,Field Operations,04-11-1994,ID,Laborer,Male,34069,Asian,Widowed,Fully Meets,5
45517,104258.94,Precious,Caldwell,17-Mar-22,,Production Technician II,Brittany Brown,precious.caldwell@bilearner.com,NEL,Active,Part-Time,Zone C,Temporary,Unk,,Production       ,Field Operations,17-09-1941,MA,Locator,Female,5855,Asian,Married,Fully Meets,3
45518,52640.84,Ernest,Finley,30-Jan-19,22-Mar-21,Software Engineer,Kenneth Berry,ernest.finley@bilearner.com,NEL,Voluntarily Terminated,Full-Time,Zone A,Full-Time,Resignation,First peace oil more last us. Front product many.,Software Engineering,General - Con,25-12-1991,MA,Operator,Male,59271,White,Divorced,Fully Meets,2
45519,44322.75,Jenna,Maddox,25-Mar-19,13-Sep-21,Sr. Network Engineer,Hector Singleton,jenna.maddox@bilearner.com,NEL,Active,Part-Time,Zone A,Part-Time,Retirement,All machine best age ask court.,IT/IS,Aerial,31-03-1956,CT,Project Manager,Female,84396,Black,Married,Fully Meets,3
45520,39944.68,Joanna,Bradley,03-Jul-20,02-Jul-23,Production Technician I,Eric Houston,joanna.bradley@bilearner.com,WBL,Active,Full-Time,Zone A,Temporary,Voluntary,Practice school PM her help open tough.,Production       ,Aerial,23-04-1961,MA,Laborer,Male,24429,White,Divorced,Fully Meets,4
45521,64049.31,Macy,Nielsen,17-Mar-20,,Production Technician I,Kenneth Perry,macy.nielsen@bilearner.com,EW,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,Field Operations,05-06-1993,MA,Laborer,Male,85907,Other,Divorced,Fully Meets,5
45522,117246.9,Rodolfo,Franklin,19-May-21,,Production Technician I,Karen Frank,rodolfo.franklin@bilearner.com,TNS,Active,Contract,Zone C,Full-Time,Unk,,Production       ,Project Management - Con,26-05-1951,MA,Engineer,Female,61393,Asian,Single,Exceeds,3
45523,108144.52,Elyse,Chandler,04-Sep-22,,Senior BI Developer,Jessica Morgan,elyse.chandler@bilearner.com,CCDR,Active,Part-Time,Zone C,Temporary,Unk,,Admin Offices,Field Operations,20-05-1985,MA,Tower Hand,Male,10497,Black,Single,Fully Meets,3
45524,71438.01,Dakota,Lowery,18-Nov-19,22-Sep-21,Production Technician II,Sean Walsh,dakota.lowery@bilearner.com,EW,Voluntarily Terminated,Full-Time,Zone B,Full-Time,Voluntary,Keep particular pass understand set.,Production       ,General - Con,29-02-1988,MA,Technician,Female,14864,Other,Single,Fully Meets,2
45525,85921.19,Dashawn,Ramirez,13-Dec-22,11-Jan-23,Production Technician I,Eric Riley Jr.,dashawn.ramirez@bilearner.com,PYZ,Active,Contract,Zone C,Full-Time,Resignation,Wide smile scene such society contain.,Production       ,Wireline Construction,08-04-1962,MA,Project Manager,Female,13522,Black,Single,PIP,3
45526,63352.61,Saniya,Bradley,07-Jun-21,23-Jun-23,Production Technician I,Emily Rodriguez,saniya.bradley@bilearner.com,EW,Active,Contract,Zone B,Part-Time,Retirement,Environmental region affect have it.,Production       ,General - Con,29-07-1977,MA,Foreman,Female,8088,White,Divorced,Fully Meets,3
45527,71178.84,Kyson,Scott,07-Jun-23,,Production Technician I,Marcus Lloyd,kyson.scott@bilearner.com,NEL,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Field Operations,22-04-1956,MA,Laborer,Male,19510,Asian,Divorced,Fully Meets,4
45528,79706.27,Jovanny,Matthews,25-Nov-19,,Production Technician II,Jackson Ward,jovanny.matthews@bilearner.com,EW,Active,Contract,Zone B,Temporary,Unk,,Production       ,Field Operations,15-12-1962,MA,Laborer,Female,74549,White,Single,Fully Meets,5
45529,89063.29,Zaniyah,Mccarthy,23-Oct-20,,Production Technician I,Joseph Norris,zaniyah.mccarthy@bilearner.com,SVG,Active,Contract,Zone C,Full-Time,Unk,,Production       ,Field Operations,26-10-1949,MA,Laborer,Male,59668,White,Married,Fully Meets,1
45530,48846.3,Junior,York,05-Aug-19,06-Dec-21,Data Analyst,Lisa Davis,junior.york@bilearner.com,CCDR,Active,Full-Time,Zone A,Part-Time,Involuntary,Skin none party discover fact low buy ok.,Production       ,Field Operations,10-03-1992,MA,Driller,Female,61932,Hispanic,Single,Fully Meets,2
45531,38922.96,Lyric,Butler,21-Jun-22,,Production Technician I,Brittany Johnson,lyric.butler@bilearner.com,MSC,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,Wireless,29-10-1943,MA,Manager,Female,56056,Other,Divorced,Fully Meets,5
45532,43104.92,Zaria,Mcintosh,16-Sep-22,,Production Technician I,Tonya Jones,zaria.mcintosh@bilearner.com,NEL,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,People Services,08-12-1998,MA,Coordinator,Female,24573,Asian,Divorced,Fully Meets,4
45533,100103.6,Draven,Giles,16-Feb-20,16-Mar-23,Database Administrator,Aaron Richards,draven.giles@bilearner.com,SVG,Active,Contract,Zone C,Full-Time,Resignation,Detail positive wall bag project travel.,IT/IS,Project Management - Con,28-10-1998,MA,Coordinator,Female,31207,Hispanic,Married,Fully Meets,3
45534,57423.84,Nore,Sadki,01-Jan-19,,Production Technician I,Patricia Carter,nore.sadki@bilearner.com,WBL,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Field Operations,15-10-1946,MA,Driver,Male,2148,Black,Widowed,PIP,4
45535,98458.36,Malcolm,Rivas,14-Oct-20,,Area Sales Manager,Ryan Flores,malcolm.rivas@bilearner.com,EW,Active,Part-Time,Zone C,Temporary,Unk,,Sales,General - Sga,26-09-1987,TN,Assistant,Male,52988,White,Married,Fully Meets,4
45536,37317.49,Moshe,Copeland,16-Apr-22,20-Apr-23,Production Technician I,Brittney Stone,moshe.copeland@bilearner.com,NEL,Active,Full-Time,Zone A,Part-Time,Resignation,Example see table the.,Production       ,Field Operations,18-10-1973,MA,Laborer,Female,59966,Asian,Married,Fully Meets,4
45537,112305.42,Shaun,Velazquez,05-Jun-19,20-Oct-20,Production Technician I,Benjamin Lang,shaun.velazquez@bilearner.com,MSC,Active,Full-Time,Zone C,Temporary,Voluntary,Benefit avoid fill begin any individual thousand.,Production       ,Field Operations,14-01-1997,MA,Laborer,Female,5154,White,Single,Fully Meets,3
45538,94836.58,Aspen,Freeman,23-Oct-20,,Area Sales Manager,Mary Mitchell,aspen.freeman@bilearner.com,CCDR,Active,Full-Time,Zone C,Part-Time,Unk,,Sales,Project Management - Con,02-08-1951,AZ,Project Manager,Male,24803,White,Single,Fully Meets,2
45539,88487.27,Lainey,York,09-Jan-20,27-Jan-21,Production Manager,Miranda Webb,lainey.york@bilearner.com,NEL,Active,Part-Time,Zone C,Full-Time,Voluntary,Claim serve PM camera else.,Production       ,General - Con,03-11-1948,MA,Foreman,Female,83298,White,Married,Fully Meets,2
45540,105476.85,Valentin,Lam,04-Aug-20,,Production Technician I,James Meyer,valentin.lam@bilearner.com,NEL,Active,Contract,Zone C,Temporary,Unk,,Production       ,Aerial,12-01-1980,MA,Lineman,Female,61521,Other,Divorced,Fully Meets,3
45541,46939.38,Chance,Blackwell,26-May-21,,Production Technician I,James Ashley,chance.blackwell@bilearner.com,CCDR,Active,Contract,Zone A,Temporary,Unk,,Production       ,General - Sga,13-08-1963,MA,Administrator,Female,95802,White,Widowed,Fully Meets,3
45542,41656.76,Frankie,Franklin,25-Dec-19,04-Jun-23,Production Technician I,Jerry Peters,frankie.franklin@bilearner.com,MSC,Voluntarily Terminated,Full-Time,Zone A,Temporary,Resignation,Line close that rich.,Production       ,Splicing,03-11-1943,MA,Model Assistant,Female,73772,Other,Divorced,Exceeds,2
45543,54544.6,Coleman,Bridges,27-Dec-18,,Production Technician I,Michael Flowers,coleman.bridges@bilearner.com,TNS,Active,Contract,Zone A,Part-Time,Unk,,Production       ,Field Operations,30-08-1965,MA,Laborer,Female,24605,Hispanic,Divorced,Exceeds,3
45544,104219.8,Kason,Ellison,16-Dec-19,21-Jun-20,Production Technician I,Julia Mitchell,kason.ellison@bilearner.com,MSC,Active,Contract,Zone C,Temporary,Voluntary,Somebody include mention staff determine.,Production       ,Field Operations,02-10-1987,MA,Technician,Female,71740,Hispanic,Widowed,Exceeds,2
45545,53504.92,Dennis,Key,10-Mar-20,,Database Administrator,Lynn Jackson,dennis.key@bilearner.com,TNS,Active,Part-Time,Zone A,Temporary,Unk,,IT/IS,Catv,27-11-1972,TX,Supervisor,Female,46762,Hispanic,Married,Fully Meets,3
45546,75169.72,Lola,Hensley,18-Jun-19,05-Jul-23,Production Technician II,Kimberly Fox,lola.hensley@bilearner.com,CCDR,Active,Contract,Zone B,Temporary,Involuntary,Best candidate this seem soldier summer.,Production       ,General - Con,01-01-1949,MA,Technician,Female,67662,Other,Married,Fully Meets,3
45547,96999.65,Christina,Terry,28-Oct-20,27-Feb-22,Software Engineering Manager,Christopher Jones,christina.terry@bilearner.com,WBL,Future Start,Full-Time,Zone C,Full-Time,Involuntary,Wear happen goal choice must.,Software Engineering,Field Operations,07-05-1959,MA,Top Hand,Female,79778,Black,Widowed,Fully Meets,3
45548,46362.4,Stephany,Jenkins,30-Nov-19,,Production Technician II,Rebecca Stanley,stephany.jenkins@bilearner.com,WBL,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,Catv,22-06-1962,MA,Supervisor,Female,47920,Asian,Divorced,Fully Meets,2
45549,47306.71,Bianca,Cardenas,19-Jul-22,,Production Technician I,Raven Jackson,bianca.cardenas@bilearner.com,TNS,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Field Operations,15-03-1954,MA,Laborer,Female,4751,Asian,Single,Exceeds,4
45550,45051.06,Eden,Dalton,02-Mar-21,,Production Technician I,Jesse Hall,eden.dalton@bilearner.com,PL,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,Yard (Material Handling),19-08-1981,MA,Supervisor,Male,1901,Black,Divorced,Fully Meets,1
45551,71433.09,Raymond,Maldonado,27-Dec-21,,IT Support,Timothy Young,raymond.maldonado@bilearner.com,EW,Active,Contract,Zone B,Full-Time,Unk,,IT/IS,Aerial,05-06-1995,MA,Lineman,Female,13915,Black,Widowed,Needs Improvement,5
45552,104276.66,Jon,Lynn,09-Jan-21,,Production Technician I,Steven Ramos,jon.lynn@bilearner.com,EW,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,Finance & Accounting,16-02-1945,MA,Administration,Female,82592,White,Single,Fully Meets,3
45553,68452.97,Shyanne,Livingston,04-Mar-21,06-Dec-21,IT Manager - Infra,April Burns,shyanne.livingston@bilearner.com,TNS,Active,Part-Time,Zone B,Temporary,Resignation,Office little different tax down top.,IT/IS,Project Management - Con,17-01-1972,CT,Purchasing,Male,55252,Hispanic,Widowed,Fully Meets,2
45554,39709.44,Jennifer,Cloninger,25-Oct-22,,Production Technician II,Gloria Yang,jennifer.cloninger@bilearner.com,PYZ,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,General - Con,10-11-1982,MA,Flagger,Female,1752,Asian,Single,Exceeds,3
45555,51042.35,Brayden,Malone,30-May-20,,Production Technician I,Ashley Bradshaw,brayden.malone@bilearner.com,WBL,Active,Contract,Zone A,Full-Time,Unk,,Production       ,General - Con,11-11-1949,MA,Foreman,Male,48453,Asian,Married,Fully Meets,1
45556,70168.5,Jennifer,Medeiros,09-Mar-20,17-Oct-21,Production Technician I,Brittany Martin,jennifer.medeiros@bilearner.com,NEL,Active,Contract,Zone B,Full-Time,Involuntary,Cup purpose hundred region similar.,Production       ,Field Operations,26-10-1983,MA,Driller,Female,2346,Asian,Divorced,Exceeds,4
45557,73275.37,Jovanny,Matthews,25-Nov-19,,Production Technician II,Jackson Ward,jovanny.matthews@bilearner.com,EW,Active,Contract,Zone B,Temporary,Unk,,Production       ,Field Operations,15-12-1962,MA,Laborer,Female,74549,White,Single,Fully Meets,5
45558,72596.95,Kamari,Mcgrath,15-Dec-22,,IT Support,Laura Sanchez,kamari.mcgrath@bilearner.com,BPC,Active,Full-Time,Zone B,Full-Time,Unk,,IT/IS,General - Con,05-06-1971,MA,Lineman,Female,39859,White,Widowed,Fully Meets,3
45559,100820.38,Wade,Hernandez,22-May-23,12-Jul-23,IT Manager - DB,Julie Howard,wade.hernandez@bilearner.com,SVG,Active,Full-Time,Zone C,Temporary,Voluntary,Black civil room chance. This mind find adult.,IT/IS,Splicing,14-04-1946,MA,Laborer,Male,59420,White,Married,Fully Meets,1
45560,63131.77,Cannon,Lee,25-Apr-19,,Production Technician I,Brandon Mcdonald,cannon.lee@bilearner.com,NEL,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,General - Con,18-05-1949,MA,Foreman,Female,91836,Other,Widowed,Fully Meets,3
45561,105114.89,Quincy,Cardenas,21-Jun-19,,Production Technician I,Henry Armstrong Jr.,quincy.cardenas@bilearner.com,PL,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,Executive,18-10-1978,MA,Vp,Male,96247,Asian,Married,Fully Meets,4
45562,37428.02,Seth,Alvarez,27-Jan-23,,Sr. Network Engineer,Amy Jones,seth.alvarez@bilearner.com,PYZ,Active,Full-Time,Zone A,Full-Time,Unk,,Admin Offices,Fielders,13-05-1978,MA,Engineer,Male,85275,Other,Single,Fully Meets,3
45563,69509.68,Morgan,Roth,08-Mar-23,,Production Technician I,Brittany Rios,morgan.roth@bilearner.com,MSC,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Field Operations,14-02-1957,MA,Foreman,Male,54485,Black,Married,Fully Meets,5
45564,108032.33,Sage,Morris,16-May-21,14-Apr-22,Senior BI Developer,Susan Barrett,sage.morris@bilearner.com,BPC,Active,Part-Time,Zone C,Part-Time,Voluntary,Hope notice white husband turn manage.,Admin Offices,Engineers,14-12-1944,MA,Project Manager,Male,42691,Black,Widowed,Fully Meets,3
45565,74218.28,Kissy,Sullivan,10-Jul-22,,Production Manager,Mark Moody DVM,kissy.sullivan@bilearner.com,CCDR,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,Wireless,27-05-1963,MA,Operator,Female,1776,White,Widowed,Fully Meets,4
45566,40984.06,Lucy,Santos,13-Sep-22,,Production Technician I,Tracey Jackson,lucy.santos@bilearner.com,CCDR,Active,Contract,Zone A,Temporary,Unk,,Production       ,Aerial,24-11-1944,MA,Coordinator,Female,26880,Other,Divorced,Exceeds,4
45567,88773.56,Jordan,Davis,31-May-19,06-Oct-20,Production Technician I,Sarah Cross,jordan.davis@bilearner.com,PL,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Involuntary,So give cause soldier.,Production       ,General - Con,20-07-1978,MA,Technician,Male,8286,Asian,Single,Fully Meets,4
45568,41244.64,Aliana,Nolan,13-Sep-18,17-Sep-21,Area Sales Manager,Brianna Mathews,aliana.nolan@bilearner.com,MSC,Active,Contract,Zone A,Full-Time,Involuntary,Yourself book budget product.,Sales,Field Operations,09-08-1942,CO,Coordinator,Male,27270,Hispanic,Divorced,Needs Improvement,3
45569,69149.31,Ellie,Robbins,15-Sep-22,14-Feb-23,Production Technician I,Alexander Martin,ellie.robbins@bilearner.com,WBL,Active,Contract,Zone B,Temporary,Involuntary,Serve bill write instead pressure life anyone.,Production       ,Catv,03-11-1960,MA,Supervisor,Female,34104,Other,Married,Fully Meets,3
45570,57967.83,Taniya,Lane,25-Nov-21,,Production Technician I,James Williams,taniya.lane@bilearner.com,TNS,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,Engineers,17-03-1976,MA,Project Manager,Female,75321,Black,Widowed,Fully Meets,3
45571,58972.21,Mckenzie,Mack,06-Apr-23,,Production Technician I,Debra Boyer,mckenzie.mack@bilearner.com,BPC,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,Engineers,13-01-1950,MA,Model Assistant,Female,11574,Asian,Widowed,Fully Meets,3
45572,56780.69,Gabriella,Benitez,09-May-19,07-May-20,Accountant I,Jamie Gardner,gabriella.benitez@bilearner.com,TNS,Active,Part-Time,Zone B,Full-Time,Resignation,Approach better little check.,Admin Offices,Field Operations,23-12-1970,MA,Construction Manager,Female,31721,Black,Single,Exceeds,3
45573,40048.67,Hazel,Vincent,22-Jun-23,10-Jul-23,Production Technician II,Melissa Conrad,hazel.vincent@bilearner.com,CCDR,Active,Contract,Zone A,Full-Time,Involuntary,Item born upon blue.,Production       ,General - Sga,23-11-1987,MA,Assistant,Female,75880,Black,Married,Fully Meets,1
45574,108888.41,Essence,Schwartz,10-Oct-19,30-Oct-21,Production Technician I,Alyssa Johnson,essence.schwartz@bilearner.com,CCDR,Voluntarily Terminated,Part-Time,Zone C,Temporary,Retirement,Board star job song. Hundred believe heavy.,Production       ,Field Operations,25-11-1969,MA,Laborer,Male,30194,Asian,Divorced,Fully Meets,4
45575,79469.85,Kinley,Dean,16-Oct-19,12-Jan-22,Production Technician II,Connie Elliott,kinley.dean@bilearner.com,CCDR,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Retirement,Explain happen heavy wall hot year ability.,Production       ,Field Operations,09-04-1960,MA,Lineman,Male,4589,White,Divorced,Exceeds,3
45576,35663.5,Quintin,Fry,27-Dec-20,,Network Engineer,Brad Lee,quintin.fry@bilearner.com,PYZ,Active,Contract,Zone A,Part-Time,Unk,,IT/IS,Engineers,03-03-1970,MA,Engineer,Male,86510,Asian,Widowed,Fully Meets,3
45577,65034.5,Abdullah,Arellano,21-Feb-19,21-Oct-22,IT Manager - DB,Jacob Christian,abdullah.arellano@bilearner.com,SVG,Active,Part-Time,Zone B,Part-Time,Resignation,Quality heavy security nature amount take room.,IT/IS,Field Operations,08-11-1967,MA,Foreman,Female,29237,Asian,Widowed,Exceeds,4
45578,51852.69,Dahlia,Waller,13-Sep-18,,Production Technician II,Gloria Taylor,dahlia.waller@bilearner.com,BPC,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Splicing,29-06-1984,MA,Technician,Male,8439,Black,Divorced,Needs Improvement,2
45579,58675.8,Gabriella,Benitez,09-May-19,07-May-20,Accountant I,Jamie Gardner,gabriella.benitez@bilearner.com,TNS,Active,Part-Time,Zone B,Full-Time,Resignation,Approach better little check.,Admin Offices,Field Operations,23-12-1970,MA,Construction Manager,Female,31721,Black,Single,Exceeds,3
45580,77744.5,Korbin,Gilbert,13-Aug-19,10-Jul-22,IT Support,Rachel Sanchez,korbin.gilbert@bilearner.com,PL,Active,Part-Time,Zone B,Temporary,Involuntary,Meeting wind concern action. Scene western serve.,IT/IS,Engineers,20-11-1980,MA,Project Manager,Female,2618,Other,Widowed,Fully Meets,3
